Timestamp,User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
09-03-2023 11:10,4030,1,-64.00,0.00,844.27,853.73,74.23
09-03-2023 11:12,1025,1,-58.00,0.00,810.04,968.09,73.11
09-03-2023 11:04,3772,6,-84.00,26.00,10248.20,11716.41,70.70
09-03-2023 11:32,7887,6,-49.00,49.00,14932.22,14932.22,73.83
09-03-2023 11:25,9696,6,-50.00,41.00,14645.17,15676.09,77.40
09-03-2023 10:57,2935,6,-61.00,17.00,11769.73,11926.58,75.92
09-03-2023 10:43,1904,10,-86.00,26.00,1060.44,1060.44,70.21
09-03-2023 10:23,8005,7,-85.00,28.00,3504.03,4277.88,72.04
09-03-2023 10:43,2241,0,-90.00,56.00,487.98,594.13,59.05
09-03-2023 10:34,9645,6,-48.00,47.00,12947.16,13817.86,71.66
09-03-2023 11:01,6687,10,-90.00,16.00,835.40,835.40,72.56
09-03-2023 11:03,4833,1,-62.00,1.00,801.89,899.14,73.44
09-03-2023 11:28,1088,3,-90.00,99.00,5.53,6.74,67.16
09-03-2023 10:50,2874,4,-61.00,36.00,4504.02,4649.08,79.92
09-03-2023 11:00,7831,0,-90.00,71.00,428.88,436.45,58.91
09-03-2023 11:25,5714,2,-80.00,39.00,2038.85,2038.85,68.76
09-03-2023 10:35,2606,6,-65.00,23.00,10378.58,11341.37,72.93
09-03-2023 10:47,6303,1,-49.00,14.00,521.75,521.75,67.18
09-03-2023 10:57,8500,4,-48.00,39.00,4994.83,5138.13,79.10
09-03-2023 10:24,5187,1,-44.00,7.00,468.33,536.32,69.48
09-03-2023 11:05,9592,1,-53.00,11.00,550.08,590.62,68.15
09-03-2023 11:09,7748,10,-90.00,0.00,90.18,95.16,83.52
09-03-2023 11:11,6644,8,-57.00,48.00,0.00,14.64,89.16
09-03-2023 10:40,7250,1,-52.00,3.00,535.99,549.04,70.94
09-03-2023 11:14,2971,7,-83.00,27.00,3629.99,3629.99,73.16
09-03-2023 10:41,8121,5,-90.00,47.00,1760.95,2091.48,80.13
09-03-2023 11:07,1265,0,-90.00,35.00,731.21,731.21,63.05
09-03-2023 11:12,1271,4,-70.00,25.00,2626.30,3169.96,79.17
09-03-2023 11:31,9693,8,-66.00,48.00,15.66,39.55,89.30
09-03-2023 11:26,8664,10,-90.00,30.00,736.89,736.89,68.97
09-03-2023 10:14,2877,0,-90.00,65.00,467.14,467.14,58.88
09-03-2023 10:17,3311,0,-90.00,59.00,570.55,570.55,58.91
09-03-2023 10:54,9723,4,-57.00,22.00,4025.80,4529.74,81.11
09-03-2023 11:35,4839,8,-76.00,21.00,82.25,124.84,91.65
09-03-2023 10:30,2176,0,-90.00,40.00,626.25,715.14,61.07
09-03-2023 10:36,7143,4,-39.00,51.00,6802.61,7132.07,79.52
09-03-2023 10:23,3817,7,-90.00,46.00,2784.98,2920.07,70.76
09-03-2023 11:13,6972,1,-45.00,11.00,478.07,478.07,68.51
09-03-2023 10:58,2978,4,-63.00,17.00,3569.88,3859.26,81.01
09-03-2023 10:46,9000,8,-83.00,13.00,151.79,175.80,90.04
09-03-2023 10:45,8845,0,-90.00,78.00,374.79,385.87,59.78
09-03-2023 10:53,8672,7,-87.00,33.00,3675.52,3675.52,69.59
09-03-2023 11:11,6884,7,-90.00,50.00,2019.03,2329.27,72.65
09-03-2023 10:05,6564,0,-90.00,48.00,725.37,725.37,59.43
09-03-2023 10:46,7706,8,-90.00,12.00,155.67,174.57,87.35
09-03-2023 11:32,4417,5,-90.00,52.00,2389.29,2908.96,81.45
09-03-2023 10:20,6743,0,-90.00,48.00,624.02,624.02,59.15
09-03-2023 11:30,2914,0,-90.00,47.00,653.58,674.92,59.37
09-03-2023 10:22,3564,6,-43.00,48.00,15169.50,15169.50,74.96
09-03-2023 10:21,6502,7,-90.00,30.00,2950.62,3278.71,71.04
09-03-2023 10:25,5804,0,-90.00,57.00,529.44,529.44,58.90
09-03-2023 10:36,2289,0,-90.00,36.00,620.92,733.73,62.67
09-03-2023 11:12,2158,0,-90.00,50.00,607.39,607.39,58.97
09-03-2023 11:32,1824,7,-90.00,42.00,3383.34,3522.49,69.84
09-03-2023 11:32,4137,7,-90.00,36.00,3164.79,3164.79,69.39
09-03-2023 10:18,4360,0,-90.00,64.00,614.35,614.35,58.93
09-03-2023 10:57,8799,8,-78.00,23.00,68.09,97.40,91.09
09-03-2023 10:51,4894,6,-58.00,41.00,11521.33,14269.22,73.68
09-03-2023 11:39,3855,6,-56.00,24.00,12298.26,14011.77,78.46
09-03-2023 11:10,5365,5,-90.00,57.00,2337.13,3061.58,81.13
09-03-2023 11:28,8472,8,-77.00,28.00,50.91,77.80,91.16
09-03-2023 10:45,4521,0,-90.00,56.00,489.59,489.59,58.89
09-03-2023 10:32,3093,5,-90.00,39.00,3018.31,3518.37,83.78
09-03-2023 10:25,1676,10,-90.00,32.00,1192.83,1192.83,65.57
09-03-2023 11:26,8165,1,-70.00,18.00,1092.57,1216.11,68.92
09-03-2023 10:35,9786,4,-54.00,35.00,4975.70,4975.70,79.14
09-03-2023 10:14,7765,1,-48.00,0.00,566.48,606.24,71.54
09-03-2023 10:53,3297,4,-71.00,21.00,3023.31,3166.96,79.86
09-03-2023 10:46,8582,10,-90.00,28.00,661.13,661.13,70.20
09-03-2023 11:22,3055,3,-90.00,96.00,0.91,2.14,67.00
09-03-2023 10:58,7875,1,-66.00,1.00,824.42,867.77,74.34
09-03-2023 11:37,5206,3,-90.00,96.00,6.13,6.36,67.00
09-03-2023 10:59,8865,6,-51.00,30.00,13042.10,13042.10,74.55
09-03-2023 11:27,6877,0,-90.00,55.00,553.34,587.43,58.96
09-03-2023 10:55,1197,1,-54.00,0.00,869.44,966.82,72.20
09-03-2023 11:26,7496,8,-84.00,12.00,161.74,177.97,89.89
09-03-2023 10:33,7050,3,-90.00,100.00,6.51,6.66,67.28
09-03-2023 11:30,5104,6,-55.00,42.00,12936.86,15011.63,75.34
09-03-2023 11:05,2400,4,-59.00,43.00,5268.65,5716.44,79.83
09-03-2023 11:24,2994,2,-72.00,54.00,2134.35,2134.35,65.84
09-03-2023 10:55,3892,10,-90.00,12.00,295.75,319.11,78.10
09-03-2023 10:33,6187,6,-42.00,49.00,12573.91,15353.26,74.83
09-03-2023 10:11,8196,1,-41.00,0.00,434.58,434.58,71.54
09-03-2023 10:49,7055,1,-63.00,11.00,778.87,960.57,69.63
09-03-2023 11:44,4668,7,-90.00,55.00,1139.15,1475.39,77.56
09-03-2023 10:42,2424,1,-41.00,0.00,546.24,548.52,71.32
09-03-2023 11:31,7721,1,-52.00,9.00,584.67,610.38,68.69
09-03-2023 10:17,5173,6,-43.00,51.00,14255.50,16567.63,77.20
09-03-2023 10:37,4083,8,-81.00,19.00,109.45,118.46,90.30
09-03-2023 11:20,8599,3,-90.00,100.00,5.74,6.79,67.28
09-03-2023 11:39,3191,10,-90.00,27.00,404.14,404.65,72.58
09-03-2023 10:49,6572,6,-64.00,27.00,12474.66,13307.77,74.95
09-03-2023 11:14,5341,5,-90.00,45.00,3280.97,3542.80,83.23
09-03-2023 10:20,3680,0,-90.00,35.00,670.10,697.82,62.97
09-03-2023 10:55,3952,6,-82.00,36.00,10401.44,12403.86,70.15
09-03-2023 11:13,6329,1,-51.00,14.00,617.87,640.79,66.93
09-03-2023 10:32,1477,1,-52.00,0.00,658.21,658.21,71.87
09-03-2023 11:19,9060,6,-83.00,26.00,10822.20,11730.84,70.65
09-03-2023 10:31,5330,4,-50.00,48.00,5994.07,6115.73,78.62
09-03-2023 11:32,6487,5,-90.00,65.00,1320.38,1939.55,77.16
09-03-2023 11:28,4565,3,-90.00,100.00,2.17,3.22,67.28
09-03-2023 10:26,7228,4,-79.00,29.00,2909.34,3324.92,80.28
09-03-2023 11:23,8757,2,-76.00,36.00,1803.21,2110.36,69.10
09-03-2023 11:22,8749,7,-90.00,39.00,3004.54,3241.91,69.92
09-03-2023 10:32,8065,4,-44.00,39.00,6622.57,6622.57,79.40
09-03-2023 10:05,2618,0,-90.00,46.00,680.68,680.68,59.50
09-03-2023 11:09,8061,4,-70.00,23.00,3779.67,4132.17,81.69
09-03-2023 11:07,9713,8,-60.00,35.00,10.20,34.79,89.99
09-03-2023 10:33,9062,1,-64.00,12.00,1066.90,1102.24,69.84
09-03-2023 11:12,4995,6,-65.00,17.00,11755.22,11755.22,75.11
09-03-2023 10:23,7645,0,-90.00,58.00,532.27,554.76,58.93
09-03-2023 11:23,7178,4,-41.00,49.00,5854.55,5854.55,79.21
09-03-2023 11:12,6468,10,-90.00,22.00,801.22,801.22,70.96
09-03-2023 10:44,1036,3,-90.00,93.00,2.00,3.17,66.99
09-03-2023 11:03,7506,6,-80.00,34.00,11974.82,11974.82,69.86
09-03-2023 10:12,9611,0,-90.00,49.00,495.59,535.15,59.01
09-03-2023 11:02,3986,6,-52.00,42.00,13224.72,14800.11,74.98
09-03-2023 10:42,2793,6,-56.00,30.00,14027.85,14027.85,76.06
09-03-2023 10:16,1612,5,-90.00,48.00,3013.93,3266.90,82.90
09-03-2023 11:42,9409,5,-83.00,38.00,3640.33,4620.71,85.73
09-03-2023 10:57,2900,6,-64.00,31.00,12076.40,12435.16,71.94
09-03-2023 11:25,9959,7,-89.00,26.00,3645.61,3645.61,70.03
09-03-2023 10:59,1059,6,-68.00,19.00,10170.14,12102.74,75.67
09-03-2023 11:29,5343,6,-75.00,32.00,10384.52,11647.42,69.51
09-03-2023 11:17,4317,0,-90.00,40.00,699.43,699.43,61.03
09-03-2023 10:09,4710,5,-86.00,44.00,4395.02,4465.88,82.65
09-03-2023 10:21,7356,10,-90.00,4.00,191.38,191.38,81.49
09-03-2023 10:03,8340,5,-80.00,37.00,4407.05,5656.73,85.48
09-03-2023 10:44,5679,1,-42.00,9.00,471.03,545.69,69.59
09-03-2023 10:16,5758,4,-70.00,15.00,3419.81,3869.86,82.68
09-03-2023 10:29,4948,1,-53.00,7.00,596.76,757.12,69.50
09-03-2023 10:42,4741,10,-90.00,26.00,953.86,953.86,68.48
09-03-2023 10:46,2903,0,-90.00,50.00,582.65,590.95,58.96
09-03-2023 10:11,3202,1,-57.00,8.00,605.02,605.02,69.51
09-03-2023 11:16,5716,4,-73.00,29.00,3849.86,4060.31,80.91
09-03-2023 11:24,6190,8,-75.00,41.00,73.44,93.28,90.76
09-03-2023 10:32,4666,10,-90.00,35.00,1096.19,1096.19,66.07
09-03-2023 11:04,6109,6,-57.00,33.00,13738.62,13738.62,74.62
09-03-2023 10:47,9511,10,-90.00,4.00,96.26,96.26,82.27
09-03-2023 10:13,9246,1,-63.00,9.00,819.98,850.41,70.17
09-03-2023 10:55,5760,6,-83.00,20.00,10203.45,12175.68,73.81
09-03-2023 11:01,2803,7,-90.00,39.00,4014.31,4014.31,69.07
09-03-2023 10:24,7585,7,-90.00,20.00,3706.07,4306.26,70.62
09-03-2023 10:54,4231,0,-90.00,59.00,531.89,531.89,58.90
09-03-2023 11:31,3268,7,-90.00,45.00,2292.49,2652.67,71.84
09-03-2023 10:42,1400,7,-90.00,40.00,3414.38,3971.75,70.16
09-03-2023 10:03,1214,6,-66.00,29.00,10742.14,11894.58,71.87
09-03-2023 10:58,7344,10,-90.00,21.00,190.32,193.40,76.17
09-03-2023 11:09,9568,4,-45.00,39.00,5953.02,6144.62,79.65
09-03-2023 10:41,8629,7,-90.00,44.00,3345.65,3345.65,69.87
09-03-2023 10:22,8677,4,-72.00,12.00,2941.05,3239.83,82.00
09-03-2023 10:25,4238,1,-47.00,13.00,477.34,499.24,67.79
09-03-2023 10:58,2194,10,-90.00,25.00,969.80,969.80,68.67
09-03-2023 10:06,2881,0,-88.00,42.00,590.59,590.59,59.89
09-03-2023 11:23,9538,10,-90.00,4.00,90.49,100.91,82.29
09-03-2023 11:25,1065,6,-40.00,44.00,14706.63,16142.88,78.07
09-03-2023 11:34,9365,5,-90.00,62.00,1887.05,2550.01,78.77
09-03-2023 10:30,9937,6,-49.00,47.00,12775.81,14594.17,73.37
09-03-2023 11:40,4548,10,-81.00,32.00,1527.86,1622.05,67.73
09-03-2023 11:14,9233,5,-90.00,55.00,1986.99,2266.03,79.21
09-03-2023 11:39,4124,7,-90.00,37.00,2998.80,3820.09,70.47
09-03-2023 10:19,4076,10,-90.00,16.00,853.17,853.17,72.42
09-03-2023 11:33,3946,3,-90.00,100.00,0.93,2.13,67.29
09-03-2023 11:19,1743,1,-45.00,0.00,504.58,534.57,71.39
09-03-2023 11:32,1441,6,-68.00,20.00,10961.04,12003.91,74.73
09-03-2023 10:25,4504,1,-53.00,0.00,653.94,653.94,72.01
09-03-2023 10:49,4876,8,-68.00,30.00,42.95,66.01,91.50
09-03-2023 10:34,4447,8,-90.00,18.00,142.42,196.97,86.11
09-03-2023 10:47,1505,5,-90.00,46.00,3282.37,3560.97,83.24
09-03-2023 11:11,5262,10,-90.00,23.00,633.13,633.13,72.00
09-03-2023 10:31,7648,4,-75.00,18.00,3229.98,3389.72,81.66
09-03-2023 10:47,5370,7,-80.00,28.00,3731.66,4097.04,74.24
09-03-2023 10:09,8900,8,-82.00,32.00,106.38,139.34,89.21
09-03-2023 10:18,8347,3,-90.00,89.00,0.98,1.96,67.02
09-03-2023 10:59,7758,6,-56.00,27.00,11447.06,14134.88,78.17
09-03-2023 11:01,9622,10,-90.00,22.00,702.47,752.36,71.64
09-03-2023 10:55,9767,4,-51.00,34.00,5253.27,5253.27,78.95
09-03-2023 11:24,4724,4,-76.00,16.00,2407.23,2794.58,80.89
09-03-2023 10:14,6883,3,-90.00,96.00,10.68,15.34,66.99
09-03-2023 10:31,9948,5,-90.00,57.00,2331.60,3013.08,81.00
09-03-2023 11:07,2372,0,-90.00,45.00,585.27,585.27,59.36
09-03-2023 10:31,3316,0,-90.00,69.00,497.27,497.27,58.89
09-03-2023 10:11,3167,1,-49.00,7.00,460.93,529.86,69.38
09-03-2023 11:22,3594,10,-90.00,12.00,454.35,459.68,76.87
09-03-2023 11:00,8301,10,-90.00,5.00,294.75,324.73,80.26
09-03-2023 10:09,7163,8,-71.00,44.00,46.58,66.73,90.18
09-03-2023 10:11,1409,9,-80.00,15.00,97.65,130.60,89.34
09-03-2023 11:24,2625,4,-53.00,46.00,5797.82,6034.32,78.89
09-03-2023 11:37,4557,6,-84.00,27.00,10631.73,12272.96,71.63
09-03-2023 10:55,3901,5,-86.00,46.00,3864.84,4030.78,83.64
09-03-2023 11:03,9485,7,-90.00,44.00,1446.84,2174.21,75.72
09-03-2023 10:31,7518,1,-63.00,1.00,820.20,889.45,73.66
09-03-2023 10:23,5858,5,-82.00,38.00,4088.48,4548.00,85.09
09-03-2023 10:48,3843,6,-44.00,52.00,13759.70,16290.91,76.26
09-03-2023 11:34,5745,4,-61.00,24.00,4429.86,5597.01,82.66
09-03-2023 11:15,4140,7,-79.00,38.00,3117.53,3585.65,75.30
09-03-2023 10:47,9032,7,-90.00,50.00,2426.21,2950.61,71.99
09-03-2023 11:35,6493,5,-90.00,56.00,2472.63,2914.25,80.87
09-03-2023 11:10,4666,0,-90.00,36.00,690.92,690.92,62.56
09-03-2023 11:23,6735,7,-81.00,32.00,3967.69,4719.86,72.07
09-03-2023 11:00,3917,5,-75.00,27.00,4427.79,4587.11,85.91
09-03-2023 10:28,6698,0,-90.00,80.00,351.63,351.63,60.08
09-03-2023 10:38,4330,8,-55.00,47.00,0.00,10.34,89.15
09-03-2023 10:36,6054,7,-84.00,43.00,2726.14,3662.30,72.98
09-03-2023 11:41,2590,5,-90.00,43.00,2621.12,3476.31,84.13
09-03-2023 10:46,8937,6,-78.00,31.00,11631.82,12357.60,71.10
09-03-2023 10:58,7645,7,-90.00,29.00,3992.55,4038.90,68.61
09-03-2023 10:57,1217,6,-81.00,21.00,11596.50,12089.73,72.81
09-03-2023 11:13,2800,5,-90.00,52.00,3058.66,3327.60,82.44
09-03-2023 11:24,4258,5,-90.00,60.00,1292.55,1917.50,77.63
09-03-2023 11:42,2816,0,-90.00,56.00,504.01,557.72,58.97
09-03-2023 11:37,6903,9,-81.00,24.00,96.61,128.29,86.08
09-03-2023 10:13,6908,5,-75.00,39.00,4930.92,5477.00,84.24
09-03-2023 10:05,3787,1,-59.00,12.00,657.34,733.34,68.22
09-03-2023 10:39,1832,6,-65.00,25.00,11919.29,11919.29,72.75
09-03-2023 11:02,8359,10,-85.00,36.00,1247.44,1247.44,67.16
09-03-2023 11:11,7417,6,-68.00,29.00,10878.45,11997.84,71.80
09-03-2023 10:25,1165,5,-77.00,40.00,4661.89,4753.25,84.35
09-03-2023 11:13,9766,0,-90.00,49.00,602.49,609.61,59.04
09-03-2023 10:22,4024,1,-66.00,14.00,1024.71,1114.46,69.50
09-03-2023 10:16,7785,5,-90.00,46.00,1965.07,2840.04,82.17
09-03-2023 11:43,9473,4,-45.00,44.00,5671.74,6014.28,79.49
09-03-2023 11:25,5926,1,-40.00,0.00,381.43,382.49,71.75
09-03-2023 11:34,3735,7,-90.00,37.00,2980.41,3443.44,70.15
09-03-2023 10:05,5559,6,-58.00,27.00,11712.40,12172.22,73.53
09-03-2023 11:18,8528,4,-53.00,21.00,4290.90,4762.95,80.95
09-03-2023 10:56,5825,8,-90.00,13.00,145.11,177.64,87.11
09-03-2023 10:05,2075,7,-88.00,38.00,3162.11,3958.86,70.59
09-03-2023 11:05,6724,7,-90.00,23.00,4268.45,4268.45,68.38
09-03-2023 10:52,1628,0,-90.00,52.00,662.63,662.63,58.97
09-03-2023 10:43,1602,8,-79.00,24.00,167.52,191.85,90.20
09-03-2023 11:32,2305,0,-90.00,38.00,640.58,640.58,61.66
09-03-2023 11:25,3015,0,-90.00,67.00,452.59,452.59,58.88
09-03-2023 10:50,4389,8,-70.00,37.00,36.47,64.00,90.96
09-03-2023 10:11,1434,1,-65.00,1.00,742.43,879.53,74.13
09-03-2023 10:21,1811,8,-89.00,12.00,120.96,143.25,88.37
09-03-2023 10:04,6509,7,-81.00,25.00,4023.74,4472.24,73.38
09-03-2023 10:57,7566,0,-90.00,37.00,623.96,663.26,62.10
09-03-2023 10:56,3559,10,-90.00,34.00,599.28,629.21,69.39
09-03-2023 10:47,1508,5,-89.00,45.00,4901.69,5182.18,81.47
09-03-2023 10:02,5941,0,-90.00,35.00,658.03,744.46,63.09
09-03-2023 10:38,1853,6,-61.00,28.00,13278.56,13309.00,74.68
09-03-2023 10:26,3915,10,-90.00,34.00,884.37,989.84,67.30
09-03-2023 11:31,4813,1,-56.00,0.00,644.97,644.97,72.52
09-03-2023 11:18,1104,10,-90.00,11.00,97.83,97.83,80.06
09-03-2023 10:47,7525,4,-77.00,15.00,2281.66,2787.37,81.27
09-03-2023 10:33,5282,5,-90.00,50.00,2717.30,3443.47,83.12
09-03-2023 11:12,6193,0,-90.00,44.00,700.10,702.07,59.89
09-03-2023 11:20,2715,1,-42.00,1.00,463.35,488.78,71.10
09-03-2023 10:14,7737,6,-64.00,30.00,10192.01,13055.84,74.57
09-03-2023 10:20,4887,10,-90.00,23.00,314.40,314.40,74.56
09-03-2023 11:38,7285,1,-54.00,3.00,617.53,617.53,71.03
09-03-2023 10:18,3127,6,-68.00,28.00,10748.91,12730.46,73.79
09-03-2023 10:30,9950,6,-56.00,41.00,11314.86,13941.14,73.21
09-03-2023 10:19,5713,7,-90.00,53.00,911.87,1334.62,79.40
09-03-2023 10:37,6577,8,-67.00,39.00,0.00,22.72,90.43
09-03-2023 10:43,8108,8,-79.00,31.00,69.47,104.25,90.31
09-03-2023 10:32,3838,1,-40.00,14.00,402.62,426.90,70.13
09-03-2023 10:33,6896,10,-90.00,0.00,102.65,102.65,83.43
09-03-2023 11:42,7963,7,-83.00,27.00,4161.54,4533.47,71.40
09-03-2023 10:49,9324,1,-67.00,14.00,1112.09,1285.11,70.18
09-03-2023 11:33,2312,10,-90.00,20.00,285.97,323.66,75.64
09-03-2023 10:52,3815,8,-56.00,42.00,0.00,0.00,89.49
09-03-2023 11:41,9178,10,-90.00,18.00,376.84,427.02,75.51
09-03-2023 10:48,9867,6,-52.00,44.00,12335.50,14883.66,74.61
09-03-2023 10:24,4856,6,-75.00,22.00,10326.23,12156.11,73.94
09-03-2023 11:36,5627,8,-83.00,24.00,94.78,135.92,89.48
09-03-2023 11:16,7176,8,-56.00,43.00,0.00,13.60,89.42
09-03-2023 11:36,6165,7,-81.00,29.00,4038.04,4463.03,72.49
09-03-2023 10:38,7101,4,-76.00,19.00,2048.82,3260.31,81.74
09-03-2023 11:36,4606,0,-90.00,71.00,410.55,413.74,58.91
09-03-2023 11:39,6779,1,-63.00,0.00,826.79,979.86,74.33
09-03-2023 10:26,3017,7,-90.00,46.00,2954.80,3313.82,70.81
09-03-2023 10:55,1982,7,-90.00,45.00,3035.01,3451.69,70.67
09-03-2023 11:37,1244,8,-60.00,46.00,0.00,10.14,89.39
09-03-2023 10:57,6011,5,-90.00,41.00,3594.38,4308.29,83.57
09-03-2023 11:31,6015,0,-90.00,44.00,669.34,669.34,59.79
09-03-2023 11:21,5124,6,-71.00,31.00,10694.41,12643.97,72.31
09-03-2023 10:54,4112,0,-90.00,67.00,493.99,521.06,58.93
09-03-2023 10:07,8225,0,-90.00,64.00,508.56,512.58,58.90
09-03-2023 11:42,8101,6,-58.00,22.00,12216.45,12241.70,75.07
09-03-2023 10:26,9126,6,-79.00,20.00,11031.57,12756.03,75.10
09-03-2023 10:55,2068,7,-90.00,39.00,2071.02,2370.12,73.47
09-03-2023 11:14,4526,4,-76.00,25.00,2252.65,2704.21,79.20
09-03-2023 10:41,7415,4,-40.00,43.00,5980.03,6076.41,79.64
09-03-2023 11:30,7621,0,-90.00,62.00,495.54,495.89,58.89
09-03-2023 10:41,7452,10,-90.00,24.00,529.57,530.96,72.51
09-03-2023 11:01,6674,8,-70.00,31.00,55.40,78.37,91.65
09-03-2023 10:18,9907,8,-60.00,36.00,4.71,27.22,89.95
09-03-2023 10:39,7459,6,-49.00,41.00,14096.34,16202.86,78.58
09-03-2023 10:14,5208,10,-90.00,20.00,326.96,326.96,75.40
09-03-2023 10:31,1824,5,-90.00,52.00,1445.37,1775.23,78.36
09-03-2023 10:21,9323,10,-90.00,23.00,415.57,415.57,73.74
09-03-2023 10:58,2948,6,-64.00,29.00,9966.34,11751.26,72.17
09-03-2023 11:15,3932,0,-86.00,42.00,507.94,509.30,59.72
09-03-2023 10:22,5563,4,-47.00,33.00,5288.58,6027.72,80.58
09-03-2023 10:33,2263,0,-90.00,48.00,633.81,697.84,59.36
09-03-2023 11:37,2058,7,-90.00,36.00,3351.37,4085.61,70.06
09-03-2023 10:51,1520,6,-65.00,24.00,10117.85,12759.68,75.82
09-03-2023 10:28,8728,7,-90.00,30.00,3626.08,3983.19,69.20
09-03-2023 11:38,6181,10,-90.00,0.00,100.10,103.80,83.44
09-03-2023 10:46,1867,10,-90.00,28.00,947.40,1047.53,67.67
09-03-2023 11:04,2955,5,-76.00,39.00,4624.54,4831.03,84.47
09-03-2023 10:13,1010,7,-90.00,43.00,2127.65,2729.47,72.42
09-03-2023 10:38,2694,1,-65.00,1.00,725.22,907.15,74.21
09-03-2023 11:13,2313,10,-90.00,0.00,105.28,108.69,83.40
09-03-2023 11:41,5975,6,-46.00,52.00,15398.91,15398.91,74.35
09-03-2023 11:15,7355,0,-90.00,57.00,521.81,521.81,58.90
09-03-2023 11:29,6738,3,-90.00,94.00,1.08,1.94,66.99
09-03-2023 11:29,5721,6,-46.00,50.00,14487.19,14487.19,72.64
09-03-2023 10:05,9077,7,-83.00,25.00,4076.57,4101.66,72.13
09-03-2023 11:16,4741,6,-64.00,28.00,11981.05,12421.81,72.94
09-03-2023 11:14,3646,5,-90.00,44.00,3682.46,4264.01,83.09
09-03-2023 10:56,5433,1,-48.00,3.00,481.72,545.50,70.66
09-03-2023 10:25,3683,10,-84.00,30.00,1516.45,1516.45,66.70
09-03-2023 11:14,7708,4,-71.00,26.00,3022.07,3047.38,78.74
09-03-2023 11:11,9700,0,-90.00,76.00,420.67,420.67,59.45
09-03-2023 11:05,8641,5,-90.00,49.00,2921.30,3902.78,84.34
09-03-2023 10:56,5519,6,-69.00,31.00,11350.08,13147.53,73.30
09-03-2023 11:28,6361,7,-87.00,23.00,3640.86,4037.31,71.71
09-03-2023 10:19,4644,2,-71.00,37.00,1824.80,2094.22,68.35
09-03-2023 10:23,9982,1,-38.00,7.00,438.35,438.35,71.04
09-03-2023 10:29,2871,10,-90.00,20.00,508.96,529.68,73.89
09-03-2023 10:46,9703,6,-81.00,39.00,10104.56,12471.16,69.74
09-03-2023 11:17,9884,4,-73.00,12.00,3012.19,3500.32,82.89
09-03-2023 11:37,1418,1,-58.00,2.00,702.18,864.05,72.13
09-03-2023 10:37,3157,6,-58.00,36.00,13625.82,14062.19,74.59
09-03-2023 10:33,7091,10,-90.00,0.00,106.70,106.70,83.39
09-03-2023 10:38,6721,1,-65.00,17.00,941.88,1014.72,67.69
09-03-2023 10:58,1519,8,-65.00,55.00,0.00,14.59,88.84
09-03-2023 10:50,2630,0,-90.00,43.00,667.81,667.81,59.99
09-03-2023 10:15,5112,4,-46.00,51.00,5988.31,6546.96,79.24
09-03-2023 10:57,4790,6,-54.00,42.00,12216.57,15396.64,76.18
09-03-2023 10:27,5234,8,-67.00,46.00,39.18,69.48,89.42
09-03-2023 11:25,2449,4,-64.00,22.00,4075.49,4331.97,81.34
09-03-2023 11:02,3299,7,-87.00,27.00,3581.61,3778.36,71.04
09-03-2023 10:06,1652,0,-90.00,42.00,591.64,618.24,60.16
09-03-2023 10:40,9153,6,-60.00,30.00,11653.87,13822.01,75.95
09-03-2023 10:26,3985,5,-80.00,33.00,4770.39,5651.74,83.82
09-03-2023 10:36,3553,10,-90.00,1.00,100.34,101.39,83.14
09-03-2023 11:31,2656,1,-63.00,12.00,1137.92,1195.82,69.85
09-03-2023 10:18,8121,6,-40.00,44.00,14147.40,15473.03,76.50
09-03-2023 11:38,4516,6,-72.00,30.00,10336.36,12041.16,71.39
09-03-2023 10:47,8948,1,-49.00,0.00,508.65,524.58,71.77
09-03-2023 10:07,1216,5,-90.00,36.00,3139.30,3364.68,83.48
09-03-2023 10:46,2857,0,-90.00,74.00,352.23,352.23,59.22
09-03-2023 10:22,1191,6,-71.00,18.00,10471.06,11811.16,74.88
09-03-2023 10:36,1240,10,-90.00,10.00,109.20,109.20,80.28
09-03-2023 11:39,6599,4,-47.00,30.00,5565.11,6360.47,81.39
09-03-2023 11:24,8750,4,-78.00,24.00,2461.93,2863.98,80.03
09-03-2023 11:38,9712,7,-90.00,52.00,1918.22,2317.45,73.08
09-03-2023 10:42,8251,7,-86.00,25.00,3285.51,3749.16,73.07
09-03-2023 11:06,6997,10,-90.00,0.00,101.02,101.02,83.44
09-03-2023 10:49,1696,3,-90.00,95.00,2.75,3.72,66.98
09-03-2023 11:35,6458,5,-86.00,26.00,4006.84,4286.87,84.99
09-03-2023 10:29,5472,5,-80.00,35.00,4225.47,5034.06,86.15
09-03-2023 11:44,7924,6,-47.00,41.00,14717.74,15409.43,76.90
09-03-2023 11:09,1877,3,-90.00,100.00,7.21,8.23,67.28
09-03-2023 10:26,5208,5,-90.00,50.00,2986.61,3675.73,83.66
09-03-2023 11:33,8134,4,-75.00,18.00,2281.53,2687.83,80.13
09-03-2023 11:23,5596,5,-90.00,59.00,2192.79,2713.92,79.85
09-03-2023 10:38,6396,6,-70.00,28.00,11206.06,13258.51,74.49
09-03-2023 11:18,3820,1,-51.00,0.00,634.69,733.34,71.84
09-03-2023 10:17,9062,5,-90.00,59.00,1761.96,2405.73,78.86
09-03-2023 10:08,4865,8,-90.00,12.00,152.96,175.18,87.36
09-03-2023 10:51,4941,5,-85.00,40.00,3413.42,3793.97,84.14
