User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
21139,0,-120.12996255938478,78.57125905197697,359.37939330716,361.8252627462187,59.818300577707824
20043,0,-107.40935234394055,64.67368915862612,490.78895329338195,491.58085632118093,61.74052508214988
19592,0,-95.99070863999657,44.958502802881824,670.108512229346,670.305465691297,62.56208067067722
19485,0,-101.41640739802438,59.49605534201139,550.5795240490108,551.9655580451829,60.6652888539251
21024,0,-93.2977907215889,47.68023152914761,610.6412797977758,610.7088502429887,61.50307403989647
18937,0,-94.34617602226604,46.382664365591744,660.833353689043,661.2267166407013,60.51531962114053
19517,0,-106.00187910681616,63.03169279899794,500.4286500844561,501.3179143874841,61.107667610568804
19306,0,-110.22533425874764,66.9339448672373,460.0118730865821,462.37440649031777,59.94030459067965
19046,0,-112.73585854701004,71.18706579336136,431.80040740494667,432.28622854068834,61.23092047700978
19719,0,-100.77336548632125,57.45792954406976,570.2536430105213,570.5099688943404,60.465111384902045
18290,0,-115.91002798521424,71.826937571664,411.3036411249422,411.4201805285697,60.768364317416406
21111,0,-96.36860706077086,49.50837410082497,641.1458407293015,641.3497440046679,61.42776911195819
19015,0,-97.59246263798337,44.576984037371794,680.0861376131753,680.1662724922463,59.88343722904443
20090,0,-106.82495055813533,65.26413876646265,489.23883639948747,490.86105807797355,62.06257397172929
20407,0,-96.37335533684038,45.29162140936795,670.3316774833362,671.1949955155172,62.222773818489216
20817,0,-93.1915573900621,49.33693587119953,651.2309522714321,651.9094090181954,60.43481031292487
21464,0,-110.47061179252977,67.40848995247586,471.54912276556576,471.74010575712555,60.6860192855961
20767,0,-94.29525582708952,45.59414230332845,661.1349854186956,662.7890560835999,60.811575534532345
20978,0,-114.1820309286581,71.10016105517893,430.7952201401022,432.7438248057434,61.75667401600177
21617,0,-94.6065448657936,45.359433539102554,660.0398311967343,661.5230062545194,61.811258038046894
19082,0,-105.35211248022428,63.04960517657525,509.4343145571738,511.63833088064547,60.677788505780754
18221,0,-89.59551204951849,49.39809252400118,600.3264919926113,601.390289969241,55.69952504390842
20975,0,-116.76447495632227,72.93027545414371,411.17836038973536,411.6633134563099,61.48485138474108
21643,0,-114.78440921062419,70.84086582953405,421.319344786606,421.82741923649365,61.05597232347914
19188,0,-116.22044279267706,73.53176277709217,411.2019925242118,411.43771306104446,60.29449759448329
20679,0,-94.12439325736472,45.4563514394128,669.117059883569,671.713622028873,59.78355782676426
19779,0,-102.51681672712054,60.63193581581387,551.4415342679227,551.5823612577072,59.85563397363355
20962,0,-91.8772001539087,47.942697668866984,620.3125378981388,621.6653121174335,60.79144260934646
20980,0,-104.14416637114681,62.935866983654215,510.87389353594114,511.1760346070402,59.76753844431895
18482,0,-107.31417582847858,64.85936559458924,490.1927434022756,490.9406771262389,60.5493038354281
19656,0,-109.3270506466337,65.75173175437577,469.64877344197026,470.0265275145131,59.9657159259323
19977,0,-101.57781203514106,57.35090901688343,570.9145776813422,571.3480357763551,61.32324201210234
20201,0,-104.52609891540634,61.04674374391662,529.8951858944698,530.3181432751165,60.01583385646914
20116,0,-115.91844995390602,72.73930173122707,421.83219144240144,422.02754265479894,61.3037034870586
21519,0,-117.47979753145331,73.59825655275101,401.3295477099528,401.8955745764619,59.93086328045979
18725,0,-97.74880710645698,50.46637586704498,641.5306715459486,641.7368325279162,60.90593473617315
18883,0,-117.80275968568888,74.60577590603593,400.50654805551665,400.95054399969564,61.0777555612208
20993,0,-89.6905040014285,51.60997125238191,500.7080075923359,550.3011099457979,71.62009933940271
18622,0,-97.30036591990111,42.839632498993765,679.5404761689382,682.6023020931422,61.397068854574215
21217,0,-110.71773137673053,67.2904084885016,461.1142055344732,462.06530673311386,61.26847467431131
20804,0,-93.0637121813201,49.62131493857513,609.8493382857264,611.159228010864,60.71466487639348
20287,0,-96.01711347139363,49.62118114543791,641.7279613113468,642.773029096957,60.08309976985545
19799,0,-88.5337444141853,52.52645850184334,499.90508747775914,550.8527734450118,70.99238801512772
18658,0,-121.77935904599633,77.87576086258589,349.90741890076515,350.7348638976626,61.459219448034844
18724,0,-87.48205787202255,51.492744868887634,501.54008716709916,550.2325170211994,71.34835579381891
19827,0,-112.71278000224353,68.42480411540333,450.55119426007565,451.5851201187042,61.35445241697149
21509,0,-95.84999545638742,46.30961514066342,661.0082116591577,661.6728400615702,61.65527319917006
18342,0,-117.81530025773944,73.21899115508954,409.74570381384177,411.31213663541115,61.39724990192241
20532,0,-97.63435595549575,46.0415570652494,621.0206549051586,621.037404381295,60.055742389660395
18313,0,-103.20468170170179,60.285517445205535,532.1871313454145,532.9189125682723,60.79001152162316
18623,0,-95.08043455711854,45.323668383905975,660.3645571583493,661.539710683194,61.927532796400925
19466,0,-98.26760318203934,45.05973982520813,680.0094886151073,680.5222843904808,61.398932222472986
21761,0,-119.50877010411396,78.08257941517648,360.9209326257883,361.5769933944283,59.84915162577803
21506,0,-99.05018454232811,55.58024155443432,590.550352455854,592.2242840932237,59.5709874832311
21348,0,-94.32678347308737,46.305515540617925,659.830600383107,660.1424659800809,61.78142902610943
20902,0,-97.11275222761054,46.877907307374436,619.1251102697369,620.8519332480614,61.32622288293171
19257,0,-91.76283474494525,47.63452430840301,630.0695573546906,630.1125629185397,61.14055864146881
21727,0,-93.68824612021386,49.95768957742666,649.9205092057158,651.4798318738449,62.87818466879251
20690,0,-98.77676450011677,43.58298689433568,691.1195437919214,691.5216499214871,61.22070728183145
18280,0,-107.59310152802108,63.90024833543207,490.52376193144386,491.69106781023544,61.49698596791059
20929,0,-89.59903974177563,51.2409714795357,500.07556486741123,550.7176304614537,71.60553226558338
21558,0,-92.9240778067336,46.77870613586539,639.933672383382,641.0298744051523,61.82308813563489
20389,0,-95.30845015578694,44.386853795220496,669.4401757779997,670.9497948427415,61.165377883682396
20163,0,-115.84437149190751,74.03951683646959,409.94646975669986,412.94776267171227,61.24253527853257
273,0,-108.0,63.0,500.0,500.0,60.0
20429,0,-96.07710838050151,50.983000719018705,619.1947686519002,620.6405227814531,60.2230470389289
20327,0,-96.89679059945394,52.41016219098178,630.2453966066737,630.8611933596221,61.554426209470094
20351,0,-116.3800418473836,71.25008929620749,419.8762905927605,421.8807753198996,60.052289456514096
20272,0,-97.25553120967739,42.48875363473205,679.836378385329,681.1369505805256,61.61455620578546
20466,0,-100.85216205602401,59.42133009866611,550.5677640604248,551.6040266393569,61.76850286972571
20432,0,-92.77641371166992,46.80191694805569,631.1179605273672,631.140257265755,61.42504346832463
19231,0,-96.16613470180181,43.09071582991037,680.2567209842787,681.580987764111,61.16712625821763
20582,0,-101.01850992390027,57.809420156555994,580.9270103956459,581.0017597272691,60.852582963900915
18881,0,-110.61557277080243,64.81577823276545,479.86097132442893,482.0395154543758,60.14954405421449
18392,0,-118.79698619420122,75.05149814101114,391.4030768544118,391.9780098168631,61.3310465517821
19570,0,-105.29792859275815,62.05103102418385,510.56098233668786,512.1637010536233,61.2310058135805
20362,0,-104.53782418285135,61.776781466898434,530.4761703593479,531.6351924873437,61.54234561613853
18536,0,-118.59450048675491,76.21095589368446,370.4828052993131,371.35941473887726,61.0715929720647
21705,0,-97.80086946489591,53.78212704281156,610.3633288375651,610.5962773319596,61.593210881473105
19643,0,-94.38245326247957,45.67920841111281,670.887437185355,672.0737248944276,60.03280396520061
19333,0,-97.03582344259627,44.32704494268512,681.527750232979,682.2745000742761,60.816429328134944
20894,0,-98.98631636489952,53.54027656528006,599.9282826241018,600.2475827197219,60.86776650432785
21278,0,-95.97174833770482,44.32408004506316,669.5997427366365,670.9016981941783,59.862629761375395
20398,0,-98.31620002215783,43.25640877855749,681.1819500982027,681.1966935674532,61.837842204097534
19068,0,-91.32938630907697,48.877239215991914,620.4589278726854,620.992995334977,62.05519774192122
19369,0,-96.15737921826126,42.52679028069145,681.4987388810209,682.0401389033356,61.946529541387264
19706,0,-105.37161617198889,61.816541401782985,520.6139232172426,520.9547299639092,60.45724777768404
21657,0,-104.81676449137542,64.27351419356236,509.50827661390787,511.0061928816063,60.03612986097367
20283,0,-104.3531751148919,60.65645486153205,531.4794661766487,532.0797425012563,60.17056420207954
20078,0,-106.33378739554547,63.661108632813104,500.14917082799286,500.5984981421783,62.17776022277334
20513,0,-98.7264394379662,53.71744387341807,599.4110462711895,602.057419888705,61.387337365641784
21094,0,-95.02571992126829,43.275726990455496,681.4796679281186,682.5661737337567,60.94782019664625
21158,0,-95.65659135112057,44.252984595706984,660.7992691793429,662.5302591077173,60.30417671660385
19315,0,-90.24287818898704,48.02781786938672,619.2287465950664,619.6298750023393,60.63601798959731
18355,0,-94.70055724213138,45.336529359055874,670.2908378942632,671.684428138278,60.810766120588944
20523,0,-92.79262751729968,48.30017843425468,610.3699650951255,610.4179931247401,59.942734625961776
20416,0,-111.51279436736753,70.07595214338305,450.0967850599193,451.1304870452851,61.59492588979349
19332,0,-91.9863763792461,46.23814391021336,630.1278124678597,630.5256754631233,60.655627628310604
19723,0,-87.47000152263018,51.43168386467828,500.5446179489696,551.0639934436646,69.91991260602613
21748,0,-93.29948910205792,45.95390983533415,640.8617576137859,641.1187155775152,62.012321019396836
21743,0,-99.03806039147045,54.01233237857079,601.1608650971064,601.1825235765676,60.88350940480499
18777,0,-95.84706511437027,43.030410037502975,681.3707036344622,681.4496278662527,62.29820692291654
19936,0,-119.40622887660619,73.85433109582121,390.5414871109163,391.85298719023706,60.85239545408507
21396,0,-97.86112227018451,51.432908080991716,619.796810257602,621.6279976589462,60.78878511539925
19428,0,-99.89495647634713,56.753893319298754,561.8444490896577,561.8447921111713,61.72194840320667
19949,0,-98.72403425275276,52.99992808179286,611.1723240967488,611.6727584490786,60.970360694180656
19938,0,-115.45594987102247,72.60336297628695,420.96699218819464,421.453061784109,61.66613807139999
19984,0,-95.40594613791822,48.45866851758984,611.0409780567561,611.4244371030036,61.65060128555525
21627,0,-97.1791727091282,44.61196610959341,669.8001057960183,670.8218360401052,59.47765937738261
20655,0,-101.63890190887763,60.345431725632444,550.6048566450884,550.7791041522305,60.45837880996718
20430,0,-103.05076570183688,59.864220245794385,549.6824379850292,550.9400946809716,61.31664108576961
18523,0,-101.27664057439985,55.69733630270974,570.2582330723639,572.1217711934175,61.1060106788107
19125,0,-87.72682788562061,51.33200987870022,501.5860074537084,551.2448101008038,70.36955691429966
20319,0,-113.89425360301259,70.08092975396943,439.55474344198626,441.2189881103186,60.268915866010616
18931,0,-117.84587915520608,75.99006940219685,389.3506978777684,391.67530966175445,60.33946319329702
20065,0,-115.24183172492657,72.71974949527072,421.56517456506367,421.82403278017864,60.43807953566171
20339,0,-118.04992174043224,76.5060473837325,390.4418647140054,390.82597372850995,60.162316151002315
20016,0,-119.56307160039434,77.5223200117103,360.9477542930012,361.2923385019565,61.425387311829034
21490,0,-95.83128192048173,44.834693656387266,671.0010923751672,671.4747282048581,61.21182051533251
21281,0,-95.59236103259163,44.30780882611566,670.2683802311273,671.6853632040903,60.770857822471555
19781,0,-98.77813096767578,54.79022482786883,590.2864157459508,590.45549630522,61.62242450753327
20097,0,-98.76817463414316,43.048860287404594,690.4448327584009,691.306806290798,60.092160921806
18530,0,-109.93940055388234,65.2450641921795,470.5095844151841,471.92174537939695,59.80652963683736
19081,0,-97.09400197991866,44.330304000369146,679.3860005914593,681.4774898608433,61.061698500700736
154,0,-94.0,48.0,650.0,650.0,60.0
20396,0,-94.49576218876334,47.06635384056024,641.5155796446654,641.7177721909146,60.80267218708601
19647,0,-112.1094209165074,67.74382613845052,450.58123710389833,451.04178374586456,60.82934984259116
19967,0,-119.1760584098203,76.06017805991111,380.7515619574735,381.0492421582792,59.384182588631326
21463,0,-96.91199110937055,51.76028520901902,619.8304148387012,620.5589833098895,60.3792148824575
21700,0,-97.56262120433355,52.15350440116409,619.9911867553343,620.587016034283,61.697259647119054
20313,0,-112.37053914584264,67.02956462920324,460.8500089342978,461.3898368030239,60.26931754253423
20365,0,-88.51830259749265,49.411050658842825,601.3837298303614,602.6584260657712,56.06163301482503
19568,0,-106.82815095953002,64.44986015347247,499.37903828239695,501.5071227007589,62.320897885064525
18660,0,-118.66913052847987,76.20471110402855,380.8708023000891,381.04037315343953,60.99477153421757
20267,0,-94.73529027645209,48.36711887040612,609.7139026794852,609.9754018095973,60.80484199542332
21484,0,-88.6370923795804,52.28160208233618,501.0535566221669,550.8669602963621,71.19147988944505
19535,0,-93.78286532807624,45.23669942933244,660.6778766929322,661.3199402801473,61.2868558194793
21234,0,-99.97114589165989,57.563428077309965,570.9658037795883,571.5735051735442,60.44819510872281
20368,0,-97.38697219837697,51.40930142817913,620.4585942310314,621.6771145074091,60.719549068773
21296,0,-108.56864101624818,65.60598227920221,481.16822164977197,482.7564955691511,60.14654256689316
19689,0,-101.42115918847102,59.11904656059639,551.8612013463281,552.2558839342896,60.84264214219566
21621,0,-95.85037962451368,47.47439701477353,650.1082701451516,651.6948114452198,61.3798897573767
21559,0,-97.10966820496397,43.74147214264675,680.5908466899315,680.8156793508051,62.115109528839696
19454,0,-97.58840664445121,52.19991244462888,620.6389114031007,621.0937480095305,60.83555068098941
20680,0,-88.58562391355393,50.60397657998192,500.4216388458521,550.9933210834486,72.73115041654546
18961,0,-118.58390102100205,75.76842348611041,390.53649362671524,391.1888116589681,60.134321794942856
19747,0,-94.37976826549952,46.199899018259536,660.2234271434482,661.9654114407192,60.878360589757705
20815,0,-104.6237267477304,63.41548319315691,509.98198702228683,511.431924097216,61.05507484404505
19500,0,-95.47270257024012,45.7254739765772,670.0746749281299,670.8586559156412,60.42844357555442
20909,0,-99.04755974925737,47.8572008444459,620.171791650287,621.7692132740424,62.30167498599356
21667,0,-108.17210785018229,65.6533027160383,490.67970018698696,491.7348011441509,60.79069892255741
18458,0,-96.51952772421488,52.948458633181176,621.3950000720183,622.5396359767593,60.03308140536368
20858,0,-118.05505940626729,74.96425022927244,389.58062822392606,390.6253598835146,58.95463097223505
19548,0,-99.35764076491218,54.508525784016825,600.1919974472535,603.1886721304619,60.903346612446875
21313,0,-104.21420452257307,62.162000890956946,521.1130252821469,521.4722312711167,60.92719985766651
20355,0,-96.18466046879618,43.879405477313995,689.2480271012107,691.2206659202888,61.30260034465865
21201,0,-95.98247532578955,45.1533772504676,670.3595148054513,670.9000073638756,60.87994373472935
18716,0,-97.98067833122518,42.42888738334482,690.9229590290828,691.7452694663567,62.51535371033637
18303,0,-88.62586664630288,51.39215162569161,500.9497869082906,551.9538314788856,70.48887205498788
20422,0,-97.95296906942843,43.113515813099156,691.2537211867856,691.3210971311564,61.0310730953365
18962,0,-97.54285873860469,43.03603405173089,681.0586844970766,682.8665123187627,60.915452190710084
18245,0,-89.28967021775043,50.731016376418545,500.5866671590545,552.6343113090818,70.66485424939529
21656,0,-94.04692018166155,46.65854436489794,640.6232299593396,642.5342233980443,60.914773171832444
21751,0,-114.51465792168406,69.95616939505103,420.2259704279671,420.70110397404153,61.452585349972196
20620,0,-100.80081987100283,57.81681279641953,560.6372563950017,561.8596255305937,61.07072159779936
18267,0,-107.81875663056515,62.35350942792479,510.8863797166303,511.9566264816596,61.10722536154939
20012,0,-94.28945079391706,47.192499240442196,611.8901190607735,612.3987048513412,60.08687991604425
18720,0,-107.41205521735498,62.639819278444996,509.8319328960732,510.33402609492697,60.375173027683054
19751,0,-95.55174878662395,44.45421798690795,671.5222556729608,672.0550160685888,61.55266473432876
18441,0,-108.64036365580696,64.55974693328567,490.2367830307083,491.63817893762246,61.682929993213115
21526,0,-118.10012867462655,75.93455723904162,381.50740411591164,381.8006205846293,59.74967924893001
21165,0,-99.17991270557532,55.710348743049934,580.206158028864,581.5403463443238,61.83343409418058
20406,0,-122.67907685937934,79.30104772041611,349.44786448561825,350.7956759846322,60.28024033746694
18324,0,-89.47279612080713,50.7470360298715,500.45035291131694,551.4416069072603,71.47611731894109
18373,0,-121.28055299691322,78.5145508196632,351.293575253357,351.3129559760449,60.6042049490724
19926,0,-110.50047114741282,67.20161620266634,470.3460494329837,471.72560408944196,60.88355111360538
20063,0,-118.26368861675616,74.88013364622901,390.1179766763693,392.06869293045116,61.02494514388879
18981,0,-97.20253159554505,51.906125144170076,620.5228298594303,620.5587609117512,61.95014823209959
20249,0,-116.7175679948233,74.75589719997693,401.132903185132,402.49800104725006,60.894379318780466
20436,0,-94.72509165584937,45.06501768917451,660.7375262637486,661.5736786674668,61.327318630190376
18555,0,-116.66926050850246,75.00722998481206,390.35395825034817,391.8836151814637,59.95605843827104
21055,0,-102.79524961230001,60.34720155933362,541.5304282087178,541.6035567164529,60.54121603692801
20345,0,-92.02270822692292,47.12002791394527,619.7722515479174,620.82364143073,60.99253097900352
19175,0,-103.67434489368716,59.97687520872034,540.6411176760386,541.6584042096628,61.209851583528994
18871,0,-99.00039217880953,55.541752577264965,581.1566577640949,581.3648366733879,61.67580117690893
18499,0,-99.93654241708019,46.40756979710068,620.9449244758608,621.7187525122467,61.367850281542786
21669,0,-109.06000061421496,64.25653790555864,491.30006789493973,491.52906272003486,59.855930928529034
20251,0,-96.91511174328697,52.26477775610209,619.6008416194799,621.086290312411,60.10947590888031
19543,0,-103.79328793300654,62.210045057934884,519.8231749112632,521.8487072280334,62.01242937833715
18289,0,-118.06229069926283,76.712424694285,390.9693605240295,392.10356247383464,61.20545908609147
18400,0,-110.21774681798176,69.73940668529738,450.3107085386685,451.68292719132677,60.913244655526356
21703,0,-116.80861324162558,73.08042203029137,420.2155404122342,420.7746425428503,60.433713662452945
18849,0,-94.57518701018125,46.90493040207878,650.4782237203456,651.4591647228284,61.336912817182174
20615,0,-88.28651860091281,52.32686199582363,499.9999927818722,552.8649551068629,71.53260408084834
20310,0,-97.4898369983176,43.047827250576916,689.6371052865385,690.5008837062389,62.30991598592537
20807,0,-93.27520257889064,48.761119549894005,650.5795968942259,651.1121326081582,61.91430622967035
18217,0,-105.35338650798566,61.81877365359721,521.2985809402062,521.4689283600126,59.80317051475371
18558,0,-95.43718903624264,46.075720983316415,660.7534936658468,661.0166299101352,61.89934348231998
18757,0,-108.66401217182572,66.59519947898458,480.3271993800801,481.84085398574297,61.26250722667018
19946,0,-117.13193902533466,73.89359549414907,399.3446531927518,401.8119531172747,60.60302287478615
21416,0,-108.49577434217728,66.78916338791778,480.9984367329798,481.3294038876418,60.53944215231947
18484,0,-98.99363247057867,55.16806565059773,590.9907106581942,591.9670183279402,60.7224203086023
20710,0,-118.53768843016815,74.31652612981812,390.60809275708834,391.0042454670916,59.956533569187535
20393,0,-95.85299213466082,50.297670195357156,640.4640636648842,642.847217610183,59.90308176821973
19521,0,-121.21236956341839,79.3656153353926,351.0151623344163,351.5872947795523,61.25072879699357
20085,0,-122.14414628126971,79.42245620343792,350.28693210881175,351.5051697198102,62.03198549160968
21370,0,-88.73558078301004,51.097321061869316,501.66923222320486,550.7732504062396,70.39374676798849
21378,0,-101.18514526762944,57.16912490957765,570.8376113409429,571.3499189755667,61.495393268690755
20704,0,-112.55852451867199,68.28990173636598,450.4491154896272,451.3651443262782,60.18699792576836
21443,0,-94.25115847409798,45.56750648574785,671.3088575141898,672.1392867487222,60.65029357501422
19121,0,-98.29847305173047,43.03984957451676,690.3327796758326,691.3649340685677,61.11520145134417
20518,0,-94.09575993634508,47.284696307242804,650.4180650347107,650.5516839537853,61.07073170906851
20025,0,-97.58777728098342,47.155543241826855,621.3366532109086,621.6848733285486,62.14309414965508
21542,0,-119.26761089020728,77.17367042029605,369.48317163606686,371.5417148049276,59.3388713839551
19627,0,-122.4373745169993,79.06410697172547,351.2853079629454,351.8039092422703,61.01130862730965
20184,0,-101.46601498820453,60.52049279749455,539.9367692472542,540.5727787729229,61.3101542816452
19718,0,-97.15550416159414,43.52825415281248,691.5070793610586,692.3506633187368,61.6740044543343
18277,0,-114.17737669764415,72.04640730149191,410.9734049791306,412.1348116141024,60.44950438934043
19903,0,-96.48642582628787,43.22643773030053,680.3515537738913,681.9284187849844,60.88656448987732
18627,0,-97.22024625396699,44.306420680133584,680.7010485003336,681.4800726245124,61.9035141370387
19886,0,-96.06978954592854,44.59224270782675,659.8888012716419,662.3034090720814,60.39492744916056
18508,0,-117.46411451822738,73.12182867090372,410.3739173893351,413.1777112941114,61.35286530208559
21737,0,-89.38735348652565,50.33648879734235,599.6092820417343,603.0772815860296,56.358236901846425
18607,0,-91.45694350349488,47.85450483022653,619.6148020917275,621.3138315875036,61.583773888467384
19178,0,-97.5646687424236,50.06626664471738,630.0278198820685,631.312548320379,59.50973556122032
20001,0,-99.75098209870373,56.53461610661143,581.5022787465057,581.6495156311413,61.18592217410679
18494,0,-97.99625466200254,51.07804366598215,620.2930194454633,620.35959169246,61.05361306019372
18563,0,-121.43066645500868,75.31261563118204,369.9729967498393,371.2713882345076,60.113965241950716
19161,0,-119.20591982208904,77.01872970127309,380.1040340433834,382.33507513552297,60.91742240535989
20123,0,-106.89643122923249,64.88423510042,500.4946520564845,501.9535446569639,59.95840658324143
21222,0,-92.95334941620575,48.97595075997224,651.1249918884864,651.8629190094706,59.520531398719086
19464,0,-98.60312899693497,52.61640185741467,600.3432707014597,601.3041863240145,62.168871720848124
20027,0,-93.1618550840048,47.21900290930674,609.8158363225406,610.4145257400252,61.79128556357929
19212,0,-97.52645645125807,55.40824644667478,590.1205754165229,592.0852633123982,60.95593118192396
20410,0,-95.49392324758797,45.547120150045096,669.6925251738503,670.3968648657219,62.168248896796285
19356,0,-107.3591156616905,65.5175319585499,489.25728827425377,489.91586413927405,61.74408765379752
19803,0,-122.32966608221686,79.14939133037831,351.7074341916941,351.7924355516576,61.11243543614997
18984,0,-104.42735227824265,63.035977867725286,521.3456517511673,521.5918832861971,60.902884521363816
21622,0,-98.07931483826502,55.88916130167292,590.4896951069568,590.5152121659698,61.50053831949259
18281,0,-93.99695772300178,44.51953758268859,610.9956608014695,611.7474666794385,62.43934021567206
20493,0,-98.80270493720316,53.4378519898766,601.5746197607971,601.6690395055225,61.5492951561974
18952,0,-121.47012317538852,77.50870165429399,360.2371767141914,361.09273160527886,59.89348236620868
18949,0,-96.17355935658163,51.549864333183926,630.4748009386481,632.4215014065735,60.520221939943575
18612,0,-91.25579939033175,47.37132323395288,621.4050494761944,621.4139179041325,59.25246971114499
21708,0,-119.23119259814393,76.80763531028713,381.31536320936834,381.8374055854043,61.01451799279636
19271,0,-98.683782291213,52.64443472455484,610.8161328491926,611.3562921636933,60.46685951250105
20548,0,-99.50178963415752,54.59129923441015,591.1370170294518,591.8814367090449,61.26149986417583
18442,0,-109.62524529388857,67.29636102462295,460.9899416766217,461.31754038215786,60.08111591963463
18418,0,-98.11991703997202,46.417841613349204,620.4747283258507,620.9368110943634,60.66595015727222
19700,0,-117.8345439420945,74.93301712444246,401.273459071363,401.32505037749365,62.21384046517885
21159,0,-93.59404803148168,46.56088578438172,640.4262996046015,643.0300854067409,60.30551159197658
18527,0,-112.5083349678423,72.39184786061362,440.6616117920447,441.2620864880827,60.18206949467694
21208,0,-93.31815647387062,48.54471881100032,650.0929928745236,650.4544577351436,60.003144429854295
20213,0,-105.02925110432899,60.126853862811934,531.0007686651431,531.055989480003,61.58606949103633
21765,0,-109.27315830103082,66.52216982772636,480.92149424922076,480.9302436109313,61.18368602530708
18575,0,-96.78796327420696,53.92080153432507,609.5046226585036,610.4899364401895,59.74821028923389
19911,0,-89.11831539222989,49.70351160987469,500.45848732744105,549.383312202933,72.12171941420642
19945,0,-113.9989242584461,72.17911338211492,431.72422519762245,432.24244239992623,61.44996405993648
18673,0,-94.9115052733856,45.58829698062906,670.3791816332397,670.5225719982008,60.32188792823127
19996,0,-91.76501081741796,48.80135035656091,620.4370080451894,621.2265068336817,61.58090565744866
21810,0,-103.79545468076378,59.884905934709856,529.323881740088,532.5945703235485,61.169703938221296
19657,0,-90.52153122250401,49.32164299450226,599.6936618086548,601.6559606400409,57.529385089905134
21355,0,-116.07401278485536,72.69689607352154,410.86779776295725,411.66920214588043,61.32752641968588
18783,0,-96.43385324179958,44.77776998354542,680.6721012439402,681.0937707431444,61.65341031892935
139,0,-96.0,45.0,660.0,660.0,60.0
19865,0,-95.55150107333897,46.58521341237401,661.4506088325538,661.6085986445001,61.090432518943544
18761,0,-104.3290145259898,58.87318295734754,550.1236823301351,550.3227043091487,61.551143219460506
18989,0,-98.65541167907183,55.13663968681149,610.6270031551946,611.5806752129512,59.76329648740926
19404,0,-120.74830380349121,78.71967668696807,360.88853898775983,361.9563313371377,60.76993235024856
21200,0,-94.19303154754466,46.35891351238271,650.954356520941,651.8033877480004,59.142752733462615
18841,0,-122.38526372348376,78.6813755132766,350.85286412019167,351.11236061405737,61.48690021286124
19134,0,-117.08768054056561,73.11094440361161,409.29058528823185,409.6961005656813,60.08781911424161
21052,0,-92.13656244698713,47.146873423446856,650.3101262696377,651.0576829303411,61.82304196571537
19998,0,-95.18547717007587,46.28598737191741,660.5540758632685,661.884585953107,61.33154349394481
21264,0,-113.05268754059335,69.68216592466192,440.883274401111,441.9106391702329,62.51867006043206
233,0,-103.0,58.0,550.0,550.0,60.0
18314,0,-94.95976145627054,45.182281859211884,661.6857281328395,662.6777802706413,60.413625666532276
19365,0,-90.38610940306556,48.01078776379132,599.9779070234488,601.3353516952419,55.36584592175629
19300,0,-92.01386853431141,49.02899089189122,651.0235667522657,651.7242386768089,60.60180674647981
20535,0,-98.78094923538856,44.01687578687558,680.8732264528227,681.5308854941605,62.05193854044561
18429,0,-91.00218602518844,49.66589313726789,601.9019589723197,602.1300529573755,55.23215288476556
20009,0,-95.1221192654498,47.48910193166807,661.4160838411881,662.34847431639,61.488022297560036
19371,0,-90.71147909520771,46.583429954777,630.5805515931484,630.6449462553406,60.78162105782094
18703,0,-98.3526605873726,51.37597692995885,620.088766587383,621.7321170969356,60.80297026524325
20562,0,-95.64682420357138,43.96904726826009,671.0842095309467,671.8807908636745,62.05402653097567
20752,0,-112.51061236700869,71.18594172252747,431.0313423831658,432.4433510914992,61.73706014600231
21587,0,-111.49169042454095,69.42453398150421,439.56133294794995,441.3041887985408,61.88296608227923
19213,0,-96.37507651073494,46.02414399652448,670.797769751826,671.3723609948739,60.90601201790306
21471,0,-95.5943694351035,49.419882393207196,641.2537829036095,641.7197290665214,61.030279973929126
21194,0,-99.69464194794827,56.97256149742502,580.54781215857,580.9355670542424,62.14616009282978
21124,0,-98.09450944612936,54.24066523921067,589.7392458655517,592.3008500581248,59.66026890765262
18426,0,-95.7436154612789,50.93477977307639,640.6008977636894,643.3554678667068,61.57758821434336
305,0,-112.0,67.0,460.0,460.0,60.0
21270,0,-98.92108411208498,56.1184121249868,591.219588807956,591.556369008179,61.49153836891527
18958,0,-96.44589460167177,45.60634850538765,661.5602862647307,663.3763344000255,60.77332798076106
19793,0,-94.40016469361586,47.518111389305865,609.750479760894,610.5243517823916,60.805316749648824
21422,0,-121.43108883189313,79.28041898827134,350.64836951726176,351.4186549495236,61.152421517555176
21666,0,-89.68182474287524,50.33727658537166,500.64330672842465,550.4695168847499,73.29256099190519
18234,0,-111.18413635704898,68.58014087388801,460.359888899722,461.3668710275333,61.41143969858408
20035,0,-88.32991965233573,49.85824431003636,501.28152467228523,550.5666558194974,71.28234496007693
19598,0,-98.02833227487884,53.774011470107325,599.5822360673124,601.4357785378055,59.176954816707095
377,0,-121.0,76.0,370.0,370.0,60.0
20693,0,-97.14470005279388,52.07545939113402,621.7928408201032,622.7419001366117,60.90227118596116
18483,0,-112.2121935408023,69.85500818227416,450.6798806059679,452.4289589232716,60.65108414390891
21309,0,-96.66658782359016,53.26836848252847,609.9362464849191,610.0808455869046,60.71163058592818
20722,0,-90.5989538567706,49.13521516653463,600.9820241840036,601.4463563264987,55.908480085554274
19458,0,-97.18180096029081,44.13403128249919,670.665525519281,672.509844223366,61.006587932809175
